site,time,distance,concentration
site_C,24,10.909090909090908,0.3102846619900977
site_C,24,13.636363636363635,0.19885942967940096
site_C,24,16.363636363636363,0.36650873464178035
site_C,24,19.09090909090909,0.33878668272870427
site_C,24,21.818181818181817,0.3129974108883513
site_C,24,24.545454545454543,0.3319841404195909
site_C,24,27.27272727272727,0.32788495143129426
site_C,24,29.999999999999996,0.27641340084800275
site_C,24,32.72727272727273,0.39328287629337794
site_C,24,35.45454545454545,0.37512782939472256
site_C,24,38.18181818181818,0.4800012630278842
site_C,24,40.90909090909091,0.397783779720736
site_C,24,43.63636363636363,0.41918181289648226
site_C,24,46.36363636363636,0.4542754724974408
site_C,24,49.090909090909086,0.6360407083654043
site_C,24,51.81818181818181,0.6107768950133243
site_C,24,54.54545454545454,0.6284089673904723
site_C,24,57.272727272727266,0.6323829476850985
site_C,24,59.99999999999999,0.9534070097768643
site_C,24,62.72727272727272,0.8336300569514535
site_C,24,65.45454545454545,0.8308336360092259
site_C,24,68.18181818181817,0.8843517125959063
site_C,24,70.9090909090909,1.034168160108405
site_C,24,73.63636363636363,0.9583960512739523
site_C,24,76.36363636363636,0.9196147560627601
site_C,24,79.09090909090908,0.9943546506397326
site_C,24,81.81818181818181,1.084290915128458
site_C,24,84.54545454545453,1.017625312124216
site_C,24,87.27272727272727,0.9756313225489592
site_C,24,90.0,0.7818399607412327
site_C,24,92.72727272727272,0.6688727138764241
site_C,24,95.45454545454545,0.6798705190846257
site_C,24,98.18181818181817,0.6116638813245712
site_C,24,100.9090909090909,0.5745392984730916
site_C,24,103.63636363636363,0.5730032508358299
site_C,24,106.36363636363636,0.4059759367736603
site_C,24,109.09090909090908,0.3312449388563925
site_C,24,111.81818181818181,0.25298690938906143
site_C,24,114.54545454545453,0.33010084288414254
site_C,24,117.27272727272727,0.26248316043102726
site_C,24,120.0,0.25678558919015904
